date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2017-12-07,115736.97,102.5919318,115736.97,102.5919318,0.0,0.0,0.0,11.6,21.9,19.8,0.0,1,0
2017-12-08,109568.47,87.46772198,109568.47,87.46772198,0.0,0.0,0.0,11.4,18.7,28.5,25.2,1,0
2017-12-09,99334.8,82.98083753,99334.8,82.98083753,0.0,0.0,0.0,12.7,23.0,19.2,0.0,1,0
2017-12-10,97715.01,81.0891636,97715.01,81.0891636,0.0,0.0,0.0,14.5,22.2,31.4,0.0,1,0
2017-12-11,114680.19,97.60539576,114680.185,97.60539576,0.0,0.0,0.0,16.4,20.7,26.3,0.0,1,0
2017-12-12,121945.18,104.9958379,121945.175,104.9958379,0.0,0.0,0.0,15.8,26.4,31.3,0.0,1,0
2017-12-13,146933.1,94.49815198,146933.095,94.49815198,0.0,0.0,0.0,15.8,37.6,32.0,0.0,1,0
2017-12-14,129280.81,101.8652498,129280.81,101.8652498,0.0,0.0,0.0,20.5,23.1,21.7,0.0,1,0
2017-12-15,120821.05,105.4358596,120821.055,105.4358596,0.0,0.0,0.0,14.1,26.4,32.1,0.0,1,0
2017-12-16,110154.36,99.47541633,110154.36,99.47541633,0.0,0.0,0.0,13.8,24.6,31.0,0.0,1,0
2017-12-17,107212.84,82.04932328,107212.84,82.04932328,0.0,0.0,0.0,15.7,24.5,30.5,0.0,1,0
2017-12-18,138949.67,117.2653843,138949.675,117.2653843,0.0,0.0,0.0,17.1,33.0,22.1,0.0,1,0
2017-12-19,142870.39,106.4977263,142870.395,106.4977263,0.0,0.0,0.0,19.7,37.4,12.1,0.0,1,0
2017-12-20,114916.99,78.73760078,114916.99,78.73760078,0.0,0.0,0.0,15.8,24.5,19.0,20.6,1,0
2017-12-21,114462.53,85.77543165,114462.53,85.77543165,0.0,0.0,0.0,12.3,23.7,31.9,0.0,1,0
2017-12-22,116428.79,81.598863,116428.79,81.598863,0.0,0.0,0.0,13.6,27.7,26.6,0.0,0,0
2017-12-23,109364.01,79.89884834,109364.01,79.89884834,0.0,0.0,0.0,14.7,30.2,21.2,0.0,0,0
2017-12-24,92856.23,58.93911386,92856.23,58.93911386,0.0,0.0,0.0,15.8,19.4,25.7,0.4,0,0
2017-12-25,85094.375,44.90030063,85094.375,44.90030063,0.0,0.0,0.0,15.1,21.4,29.0,0.0,0,1
2017-12-26,98638.855,72.84524212,98638.855,72.84524212,0.0,0.0,0.0,12.5,30.5,31.9,0.0,0,1
2017-12-27,128753.76,113.6548037,128753.755,113.6548037,0.0,0.0,0.0,17.3,34.5,30.6,0.0,0,0
2017-12-28,130699.15,109.4926892,130699.155,109.4926892,0.0,0.0,0.0,24.0,32.8,13.5,0.0,0,0
2017-12-29,115572.05,93.83408893,115572.045,93.83408893,0.0,0.0,0.0,18.6,24.4,9.3,0.2,0,0
2017-12-30,96358.975,59.47516902,96358.975,59.47516902,0.0,0.0,0.0,15.6,21.3,13.6,8.4,0,0
2017-12-31,95700.48,61.49347092,95700.48,61.49347092,0.0,0.0,0.0,12.0,25.7,31.7,0.2,0,0
2018-01-01,95959.685,71.8177473,95959.685,71.8177473,0.0,0.0,0.0,16.6,25.3,31.4,0.0,0,1
2018-01-02,105277.85,69.38772963,105277.85,69.38772963,0.0,0.0,0.0,16.4,21.8,29.7,0.0,0,0
2018-01-03,106373.83,67.23811677,106373.825,67.23811677,0.0,0.0,0.0,14.6,21.0,27.2,0.0,0,0
2018-01-04,113337.68,78.7381874,113337.685,78.7381874,0.0,0.0,0.0,14.1,23.6,31.8,0.2,0,0
2018-01-05,123247.74,90.82817034,123247.735,90.82817034,0.0,0.0,0.0,14.7,30.7,31.7,0.0,0,0
2018-01-06,133705.85,75.59138621,133705.845,75.59138621,0.0,0.0,0.0,18.8,41.7,31.5,0.0,0,0
2018-01-07,107142.82,80.97604617,107142.815,80.97604617,0.0,0.0,0.0,18.7,21.8,11.0,0.0,0,0
2018-01-08,118832.07,87.93157864,118832.07,87.93157864,0.0,0.0,0.0,17.3,21.9,17.5,0.0,0,0
2018-01-09,111361.05,76.71739452,111361.05,76.71739452,0.0,0.0,0.0,15.7,22.5,30.0,0.0,0,0
2018-01-10,116530.04,80.21227444,116530.04,80.21227444,0.0,0.0,0.0,13.6,25.6,23.5,0.0,0,0
2018-01-11,139607.9,87.80265805,139607.905,87.80265805,0.0,0.0,0.0,15.5,34.5,28.6,0.0,0,0
2018-01-12,132022.87,94.00071925,132022.87,94.00071925,0.0,0.0,0.0,20.4,30.0,1.7,1.0,0,0
2018-01-13,98977.05,73.27654592,98977.05,73.27654592,0.0,0.0,0.0,16.0,20.9,10.7,7.0,0,0
2018-01-14,92021.68,66.65958191,92021.68,66.65958191,0.0,0.0,0.0,12.7,19.5,27.5,15.0,0,0
2018-01-15,109389.1,86.37851455,109389.095,86.37851455,0.0,0.0,0.0,14.6,20.9,21.1,0.0,0,0
2018-01-16,116074.03,92.83687768,116074.03,92.83687768,0.0,0.0,0.0,12.9,26.9,31.1,0.0,0,0
2018-01-17,129286.37,100.2774263,129286.365,100.2774263,0.0,0.0,0.0,12.4,30.3,30.9,0.0,0,0
2018-01-18,154648.07,1210.13792,154648.065,1210.13792,0.0,0.0,0.0,16.6,40.0,30.8,0.0,0,0
2018-01-19,165070.6,647.5741634,165070.595,647.5741634,0.0,0.0,0.0,22.5,40.3,30.6,0.0,0,0
2018-01-20,124825.02,94.10481486,124825.025,94.10481486,0.0,0.0,0.0,20.3,24.6,20.2,0.0,0,0
2018-01-21,127305.2,121.7119723,127305.2,121.7119723,0.0,0.0,0.0,21.0,28.2,14.9,0.0,0,0
2018-01-22,137955.42,115.1294838,137955.425,115.1294838,0.0,0.0,0.0,20.5,23.9,27.3,0.0,0,0
2018-01-23,128314.47,102.3741093,128314.47,102.3741093,0.0,0.0,0.0,18.0,23.6,28.3,0.0,0,0
2018-01-24,128899.77,103.427874,128899.765,103.427874,0.0,0.0,0.0,14.8,23.3,27.5,0.0,0,0
2018-01-25,139245.21,155.5028059,139245.21,155.5028059,0.0,0.0,0.0,17.1,26.6,28.1,0.0,0,0
2018-01-26,128599.46,91.43489281,128599.46,91.43489281,0.0,0.0,0.0,19.4,28.4,19.9,0.0,0,1
2018-01-27,139114.59,104.878878,139114.585,104.878878,0.0,0.0,0.0,21.2,33.2,27.5,3.4,0,0
2018-01-28,159436.69,290.419644,159436.69,290.419644,0.0,0.0,0.0,22.7,38.1,28.5,0.0,0,0
2018-01-29,160437.57,107.6574249,160437.565,107.6574249,0.0,0.0,0.0,27.8,33.5,7.3,0.0,0,0
2018-01-30,115239.57,78.57443881,115239.57,78.57443881,0.0,0.0,0.0,15.6,21.0,14.1,38.8,0,0
2018-01-31,108524.18,65.21755805,108524.18,65.21755805,0.0,0.0,0.0,14.6,19.1,19.6,0.0,1,0
2018-02-01,109949.21,72.41222981,109949.21,72.41222981,0.0,0.0,0.0,12.1,22.5,28.9,0.2,1,0
2018-02-02,112946.34,80.45435373,112946.34,80.45435373,0.0,0.0,0.0,13.4,22.1,28.4,0.0,1,0
2018-02-03,104947.33,86.51700791,104947.325,86.51700791,0.0,0.0,0.0,15.8,28.1,26.7,0.0,1,0
2018-02-04,106065.93,98.92184656,106065.935,98.92184656,0.0,0.0,0.0,14.7,25.7,28.5,0.0,1,0
2018-02-05,126465.96,103.8301928,126465.96,103.8301928,0.0,0.0,0.0,17.0,25.7,24.0,0.0,1,0
2018-02-06,137539.73,104.2296312,137539.725,104.2296312,0.0,0.0,0.0,17.7,29.9,27.6,0.0,1,0
2018-02-07,159307.32,624.2609343,159307.315,624.2609343,0.0,0.0,0.0,18.7,37.4,27.1,0.0,1,0
2018-02-08,149473.01,106.6526349,146959.735,111.1773014,2513.275,-157.92,0.020833334,20.6,27.5,15.8,0.0,1,0
2018-02-09,137101.87,113.7060807,137101.87,113.7060807,0.0,0.0,0.0,20.4,24.9,17.2,0.0,1,0
2018-02-10,118113.8,83.52152692,118113.8,83.52152692,0.0,0.0,0.0,18.7,30.3,6.6,0.0,1,0
2018-02-11,100440.29,66.27235744,100440.29,66.27235744,0.0,0.0,0.0,15.5,21.2,18.5,0.0,1,0
2018-02-12,116209.13,93.17393574,116209.13,93.17393574,0.0,0.0,0.0,16.3,23.6,22.2,0.0,1,0
2018-02-13,124882.72,99.60943335,124882.715,99.60943335,0.0,0.0,0.0,13.6,29.0,26.0,0.0,1,0
2018-02-14,115269.5,72.04642836,112721.75,73.77879978,2547.75,-4.6,0.020833334,17.5,23.3,22.8,0.0,1,0
2018-02-15,117260.24,83.18774095,117260.245,83.18774095,0.0,0.0,0.0,13.5,24.2,18.4,0.0,1,0
2018-02-16,114736.36,86.83534632,114736.355,86.83534632,0.0,0.0,0.0,15.7,22.2,24.8,0.0,1,0
2018-02-17,105799.94,82.75830709,105799.935,82.75830709,0.0,0.0,0.0,12.4,25.3,24.1,0.0,1,0
2018-02-18,105085.51,77.33761623,105085.515,77.33761623,0.0,0.0,0.0,13.6,24.0,20.5,0.0,1,0
2018-02-19,113116.43,74.67782818,113116.425,74.67782818,0.0,0.0,0.0,17.6,25.4,20.9,0.8,1,0
2018-02-20,120035.39,78.80051783,120035.385,78.80051783,0.0,0.0,0.0,14.1,29.5,25.5,0.0,1,0
2018-02-21,124481.42,84.55573944,124481.415,84.55573944,0.0,0.0,0.0,16.0,29.3,16.0,0.0,1,0
2018-02-22,133607.07,88.84783879,133607.065,88.84783879,0.0,0.0,0.0,20.3,31.0,16.8,0.0,1,0
2018-02-23,136328.35,85.71319638,136328.345,85.71319638,0.0,0.0,0.0,21.2,33.5,13.4,0.2,1,0
2018-02-24,119226.43,75.07065351,119226.435,75.07065351,0.0,0.0,0.0,22.7,31.6,4.8,0.4,1,0
2018-02-25,96305.07,55.99939481,96305.07,55.99939481,0.0,0.0,0.0,16.2,19.8,10.0,0.0,1,0
2018-02-26,117952.37,76.80551434,117952.365,76.80551434,0.0,0.0,0.0,14.3,26.5,24.3,0.0,1,0
2018-02-27,127894.29,73.63540059,127894.285,73.63540059,0.0,0.0,0.0,14.9,31.3,24.0,0.0,1,0
2018-02-28,123400.17,69.09284173,123400.17,69.09284173,0.0,0.0,0.0,20.0,30.9,19.6,0.0,1,0
2018-03-01,117346.26,78.60161635,117346.26,78.60161635,0.0,0.0,0.0,16.2,20.5,17.7,0.8,1,0
2018-03-02,119960.33,91.86653114,119960.33,91.86653114,0.0,0.0,0.0,14.5,22.8,19.6,0.4,1,0
2018-03-03,111096.3,80.62405226,111096.305,80.62405226,0.0,0.0,0.0,13.9,32.7,21.8,0.0,1,0
2018-03-04,101334.2,72.59906688,101334.2,72.59906688,0.0,0.0,0.0,15.8,21.0,22.2,0.0,1,0
2018-03-05,112527.29,70.61555772,112527.285,70.61555772,0.0,0.0,0.0,14.9,21.1,16.6,0.0,1,0
2018-03-06,113850.81,61.35468536,113850.81,61.35468536,0.0,0.0,0.0,12.5,27.6,22.6,0.0,1,0
2018-03-07,122717.5,73.26754588,122717.5,73.26754588,0.0,0.0,0.0,14.4,28.5,22.4,0.0,1,0
2018-03-08,128732.59,94.57427046,128732.59,94.57427046,0.0,0.0,0.0,14.9,30.5,22.1,0.0,1,0
2018-03-09,127805.49,99.17049915,127805.485,99.17049915,0.0,0.0,0.0,14.6,28.8,21.9,0.0,1,0
2018-03-10,120398.89,91.9884432,120398.885,91.9884432,0.0,0.0,0.0,14.3,35.1,21.6,0.0,1,0
2018-03-11,104486.18,74.15265258,104486.18,74.15265258,0.0,0.0,0.0,17.0,22.8,14.3,0.0,1,0
2018-03-12,97542.31,63.45220472,97542.31,63.45220472,0.0,0.0,0.0,16.7,20.9,10.2,0.0,1,1
2018-03-13,112663.63,77.09496678,112663.625,77.09496678,0.0,0.0,0.0,14.6,20.5,18.8,2.2,1,0
2018-03-14,114195.35,97.28174892,114195.35,97.28174892,0.0,0.0,0.0,12.8,21.3,17.7,0.0,1,0
2018-03-15,116045.27,101.6909409,116045.27,101.6909409,0.0,0.0,0.0,15.3,20.8,13.9,0.0,1,0
2018-03-16,116284.35,92.59423224,116284.345,92.59423224,0.0,0.0,0.0,12.5,24.4,15.0,0.0,1,0
2018-03-17,110715.12,75.22999429,110715.12,75.22999429,0.0,0.0,0.0,15.4,32.0,15.1,0.0,1,0
2018-03-18,97262.705,62.87276065,97262.705,62.87276065,0.0,0.0,0.0,22.6,23.1,13.4,0.0,1,0
2018-03-19,111617.95,77.17016536,111617.945,77.17016536,0.0,0.0,0.0,13.2,28.0,17.8,0.0,1,0
2018-03-20,110794.26,72.75516331,110794.26,72.75516331,0.0,0.0,0.0,15.4,19.2,9.5,0.2,1,0
2018-03-21,111254.32,71.19834535,111254.315,71.19834535,0.0,0.0,0.0,11.2,25.1,18.3,0.0,1,0
2018-03-22,115020.51,77.2804276,115020.505,77.2804276,0.0,0.0,0.0,12.3,28.1,19.0,0.0,1,0
2018-03-23,119298.33,78.64044241,119298.325,78.64044241,0.0,0.0,0.0,15.2,29.4,18.8,0.0,1,0
2018-03-24,112312.69,71.96661907,112312.695,71.96661907,0.0,0.0,0.0,20.2,24.2,5.4,0.0,1,0
2018-03-25,98918.515,40.2567047,97211.06,42.02555864,1707.455,-60.45,0.020833334,17.8,25.4,11.6,13.0,1,0
2018-03-26,112488.22,70.83068032,112488.215,70.83068032,0.0,0.0,0.0,10.7,18.5,11.9,5.2,1,0
2018-03-27,116809.37,64.5691959,116809.365,64.5691959,0.0,0.0,0.0,9.6,22.6,14.0,1.2,1,0
2018-03-28,117744,72.11195577,117744.005,72.11195577,0.0,0.0,0.0,11.3,30.3,17.8,0.0,1,0
2018-03-29,116457.26,79.36508194,116457.26,79.36508194,0.0,0.0,0.0,16.5,21.8,14.2,0.0,0,0
2018-03-30,97070.345,69.45286966,97070.345,69.45286966,0.0,0.0,0.0,12.2,23.3,14.3,0.0,0,1
2018-03-31,99687.64,81.4067717,99687.64,81.4067717,0.0,0.0,0.0,13.2,22.4,16.7,0.0,0,1
2018-04-01,98817.03,73.9678419,98817.03,73.9678419,0.0,0.0,0.0,13.0,27.7,11.0,0.0,0,1
2018-04-02,98258.25,62.41010124,98258.25,62.41010124,0.0,0.0,0.0,14.9,20.9,14.4,0.0,0,1
2018-04-03,113381.53,80.11073706,113381.53,80.11073706,0.0,0.0,0.0,13.4,19.8,13.9,0.0,0,0
2018-04-04,115974.61,90.0737408,115974.61,90.0737408,0.0,0.0,0.0,13.3,20.6,16.6,0.0,0,0
2018-04-05,117551.7,86.89192959,117551.695,86.89192959,0.0,0.0,0.0,13.3,18.7,9.0,0.0,0,0
2018-04-06,115979.07,85.68790461,115979.07,85.68790461,0.0,0.0,0.0,13.8,21.2,14.8,0.0,0,0
2018-04-07,105938.48,84.8974312,105938.475,84.8974312,0.0,0.0,0.0,9.8,21.6,16.0,0.0,0,0
2018-04-08,100571.17,58.23872152,100571.165,58.23872152,0.0,0.0,0.0,11.8,29.9,14.7,0.0,0,0
2018-04-09,118702.93,91.69364451,118702.925,91.69364451,0.0,0.0,0.0,15.9,25.7,13.6,0.0,0,0
2018-04-10,122423.01,76.33364802,122423.01,76.33364802,0.0,0.0,0.0,14.8,28.8,5.9,0.0,0,0
2018-04-11,121944.99,75.04094506,121944.995,75.04094506,0.0,0.0,0.0,18.1,27.3,10.9,0.0,0,0
2018-04-12,119876.63,77.71452371,119876.63,77.71452371,0.0,0.0,0.0,15.9,26.5,7.4,0.0,0,0
2018-04-13,113609.76,69.76320109,113609.76,69.76320109,0.0,0.0,0.0,11.9,25.9,14.4,0.0,0,0
2018-04-14,105135.31,37.74139841,103011.385,38.5865715,2123.92,-3.25,0.020833334,13.5,16.1,3.1,0.0,0,0
2018-04-15,104123.39,31.68232539,97357.365,37.40218813,6766.025,-50.62165135,0.0625,9.7,19.1,4.9,12.2,0,0
2018-04-16,115694.64,69.36093257,115694.64,69.36093257,0.0,0.0,0.0,13.1,21.0,7.1,3.0,0,0
2018-04-17,121092.85,86.53439286,121092.855,86.53439286,0.0,0.0,0.0,13.2,16.6,8.9,0.6,1,0
2018-04-18,120784.88,82.879098,120784.875,82.879098,0.0,0.0,0.0,6.2,19.4,14.2,0.0,1,0
2018-04-19,120448.94,93.53314282,120448.935,93.53314282,0.0,0.0,0.0,11.0,22.3,13.0,0.0,1,0
2018-04-20,118324.09,95.73201718,118324.09,95.73201718,0.0,0.0,0.0,8.9,20.2,13.7,0.0,1,0
2018-04-21,107479.26,74.43968926,107479.26,74.43968926,0.0,0.0,0.0,11.9,22.8,11.3,0.0,1,0
2018-04-22,103662.05,76.31824515,103662.05,76.31824515,0.0,0.0,0.0,11.2,20.4,12.6,0.0,1,0
2018-04-23,117799.97,72.74094732,117799.97,72.74094732,0.0,0.0,0.0,11.9,26.9,13.0,0.0,1,0
2018-04-24,117642.65,88.09094154,117642.645,88.09094154,0.0,0.0,0.0,13.7,24.6,5.2,0.0,1,0
2018-04-25,106654.96,77.46186644,106654.955,77.46186644,0.0,0.0,0.0,15.7,20.1,7.7,0.6,1,1
2018-04-26,117617.51,82.43349185,117617.51,82.43349185,0.0,0.0,0.0,11.9,17.5,7.9,0.0,1,0
2018-04-27,119079.47,78.21485418,119079.465,78.21485418,0.0,0.0,0.0,11.6,17.8,8.8,0.0,1,0
2018-04-28,108613.38,70.00039141,108613.38,70.00039141,0.0,0.0,0.0,7.7,18.3,11.7,0.0,1,0
2018-04-29,105277.72,64.15897472,105277.715,64.15897472,0.0,0.0,0.0,10.5,18.0,9.6,0.0,1,0
2018-04-30,121551.69,77.96915056,121551.685,77.96915056,0.0,0.0,0.0,8.8,19.6,12.3,0.0,1,0
2018-05-01,122642.23,73.97482022,122642.235,73.97482022,0.0,0.0,0.0,7.2,23.4,12.3,0.0,1,0
2018-05-02,118716.6,67.27490234,118716.595,67.27490234,0.0,0.0,0.0,10.2,23.2,7.2,0.0,1,0
2018-05-03,117357.84,52.76831167,117357.835,52.76831167,0.0,0.0,0.0,14.5,24.4,4.4,0.0,1,0
2018-05-04,116870.46,54.639356,116870.46,54.639356,0.0,0.0,0.0,11.5,17.2,7.8,6.2,1,0
2018-05-05,106893,58.57488525,106892.995,58.57488525,0.0,0.0,0.0,12.1,21.6,6.5,2.6,1,0
2018-05-06,105840.39,61.89517764,105840.39,61.89517764,0.0,0.0,0.0,9.9,21.7,11.0,0.0,1,0
2018-05-07,118254.55,49.41762224,118254.555,49.41762224,0.0,0.0,0.0,12.0,19.5,6.2,0.0,1,0
2018-05-08,122876.87,101.2917412,122876.865,101.2917412,0.0,0.0,0.0,13.4,17.9,10.6,0.2,1,0
2018-05-09,122721.46,127.5907803,122721.46,127.5907803,0.0,0.0,0.0,8.0,18.4,7.5,0.0,1,0
2018-05-10,128518.5,62.88102341,128518.505,62.88102341,0.0,0.0,0.0,9.0,12.8,8.5,8.0,1,0
2018-05-11,133467.37,63.67306972,133467.37,63.67306972,0.0,0.0,0.0,7.4,15.1,3.7,18.6,1,0
2018-05-12,111273.75,62.66221491,111273.755,62.66221491,0.0,0.0,0.0,11.0,16.9,9.0,8.4,1,0
2018-05-13,108729.71,65.51000398,108729.71,65.51000398,0.0,0.0,0.0,13.0,16.2,10.8,4.0,1,0
2018-05-14,129885.96,111.6666324,129885.955,111.6666324,0.0,0.0,0.0,6.8,15.9,8.2,0.0,1,0
2018-05-15,131900.52,97.88032901,131900.52,97.88032901,0.0,0.0,0.0,8.9,14.6,4.6,0.0,1,0
2018-05-16,133399.23,124.0856314,133399.23,124.0856314,0.0,0.0,0.0,9.4,14.3,7.6,2.0,1,0
2018-05-17,131757.16,108.9515501,131757.155,108.9515501,0.0,0.0,0.0,11.7,15.0,6.9,0.0,1,0
2018-05-18,127353.57,96.16165639,127353.575,96.16165639,0.0,0.0,0.0,12.3,17.7,8.0,0.2,1,0
2018-05-19,119262.15,93.62343477,119262.145,93.62343477,0.0,0.0,0.0,10.6,15.5,6.5,2.6,1,0
2018-05-20,112349.26,78.28073546,112349.26,78.28073546,0.0,0.0,0.0,11.8,16.2,1.7,0.0,1,0
2018-05-21,124046.81,82.72297125,124046.805,82.72297125,0.0,0.0,0.0,12.6,16.7,5.0,2.4,1,0
2018-05-22,126923,91.62118213,126922.995,91.62118213,0.0,0.0,0.0,13.0,17.0,3.6,0.0,1,0
2018-05-23,129352.83,118.6907459,129352.83,118.6907459,0.0,0.0,0.0,11.8,15.3,6.5,4.6,1,0
2018-05-24,129553.94,99.48806096,129553.94,99.48806096,0.0,0.0,0.0,12.9,16.1,5.1,0.0,1,0
2018-05-25,127957.57,92.9895292,127957.57,92.9895292,0.0,0.0,0.0,9.4,14.9,9.5,0.0,1,0
2018-05-26,115384.08,74.74674107,115384.085,74.74674107,0.0,0.0,0.0,5.2,20.5,9.9,0.0,1,0
2018-05-27,106044.51,54.18703142,106044.51,54.18703142,0.0,0.0,0.0,7.3,20.7,8.0,0.0,1,0
2018-05-28,119360.27,70.1715574,119360.265,70.1715574,0.0,0.0,0.0,12.9,20.5,6.0,0.0,1,0
2018-05-29,123142.76,81.97839952,123142.76,81.97839952,0.0,0.0,0.0,13.7,17.9,8.1,0.8,1,0
2018-05-30,127830.62,82.53594402,127830.62,82.53594402,0.0,0.0,0.0,7.7,15.1,7.9,0.0,1,0
2018-05-31,131159.95,90.35783775,131159.945,90.35783775,0.0,0.0,0.0,9.6,14.8,7.6,5.0,1,0
2018-06-01,135864.07,101.4128802,135864.065,101.4128802,0.0,0.0,0.0,4.1,13.3,9.6,0.0,1,0
2018-06-02,123226.08,99.85347925,123226.075,99.85347925,0.0,0.0,0.0,3.5,13.6,9.6,0.2,1,0
2018-06-03,121177.59,91.04372963,121177.585,91.04372963,0.0,0.0,0.0,4.3,13.8,8.5,0.0,1,0
2018-06-04,135385.41,120.2520374,135385.41,120.2520374,0.0,0.0,0.0,4.5,14.4,9.3,0.0,1,0
2018-06-05,132975.13,105.8039052,132975.13,105.8039052,0.0,0.0,0.0,7.5,15.0,8.8,1.6,1,0
2018-06-06,132038.42,106.2306746,132038.425,106.2306746,0.0,0.0,0.0,5.6,19.1,9.4,0.4,1,0
2018-06-07,128577.63,87.71079113,128577.63,87.71079113,0.0,0.0,0.0,7.7,17.8,5.7,0.2,1,0
2018-06-08,129910.02,130.0827333,129910.015,130.0827333,0.0,0.0,0.0,12.4,13.6,3.3,0.6,1,0
2018-06-09,120232.2,110.6732404,120232.195,110.6732404,0.0,0.0,0.0,11.3,15.6,8.0,3.0,1,0
2018-06-10,117037.87,75.51946753,117037.865,75.51946753,0.0,0.0,0.0,4.1,15.3,9.3,0.0,1,0
2018-06-11,113420.99,56.39994652,113420.985,56.39994652,0.0,0.0,0.0,5.3,17.6,8.9,0.2,1,1
2018-06-12,127261.29,78.29441631,127261.295,78.29441631,0.0,0.0,0.0,7.9,16.6,6.7,0.4,1,0
2018-06-13,131574.61,84.57953272,131574.605,84.57953272,0.0,0.0,0.0,9.5,14.1,7.1,0.0,1,0
2018-06-14,130544.49,72.49179642,130544.485,72.49179642,0.0,0.0,0.0,8.6,14.5,7.8,5.6,1,0
2018-06-15,133009.01,74.90558581,133009.01,74.90558581,0.0,0.0,0.0,9.6,14.0,4.4,4.6,1,0
2018-06-16,124351.23,81.80076688,124351.235,81.80076688,0.0,0.0,0.0,6.9,13.1,7.1,2.2,1,0
2018-06-17,120785.6,62.27267155,120785.595,62.27267155,0.0,0.0,0.0,8.0,13.1,5.1,15.6,1,0
2018-06-18,138518.73,112.5014975,138518.735,112.5014975,0.0,0.0,0.0,9.5,12.0,5.9,7.2,1,0
2018-06-19,143830.12,110.0561904,143830.12,110.0561904,0.0,0.0,0.0,3.0,14.5,9.0,0.4,1,0
2018-06-20,141305.88,91.28934192,141305.88,91.28934192,0.0,0.0,0.0,4.3,15.3,8.0,0.2,1,0
2018-06-21,143542.02,141.5569781,143542.02,141.5569781,0.0,0.0,0.0,4.0,15.1,9.1,0.0,1,0
2018-06-22,140296.4,131.5621328,140296.4,131.5621328,0.0,0.0,0.0,4.3,15.0,8.5,0.0,1,0
2018-06-23,132165.42,98.83636551,132165.425,98.83636551,0.0,0.0,0.0,6.0,12.8,3.9,0.0,1,0
2018-06-24,125850.58,95.15597072,125850.58,95.15597072,0.0,0.0,0.0,9.0,13.1,5.7,0.0,1,0
2018-06-25,141972.72,120.2781698,141972.715,120.2781698,0.0,0.0,0.0,8.4,12.6,7.8,0.0,1,0
2018-06-26,142842.4,102.3492036,142842.4,102.3492036,0.0,0.0,0.0,8.4,14.1,6.6,0.0,1,0
2018-06-27,148100.13,102.4178146,148100.13,102.4178146,0.0,0.0,0.0,4.8,11.2,6.0,0.2,1,0
2018-06-28,150445.47,112.8005434,150445.47,112.8005434,0.0,0.0,0.0,5.3,10.6,5.2,0.0,1,0
2018-06-29,139188.48,78.80664274,139188.48,78.80664274,0.0,0.0,0.0,6.1,12.5,6.1,0.2,0,0
2018-06-30,125394.43,72.96367256,125394.425,72.96367256,0.0,0.0,0.0,9.4,14.2,4.9,0.4,0,0
2018-07-01,124313.07,83.37499237,124313.07,83.37499237,0.0,0.0,0.0,3.5,14.7,8.8,0.4,0,0
2018-07-02,140713.26,87.32429509,140713.255,87.32429509,0.0,0.0,0.0,2.4,14.6,9.4,0.0,0,0
2018-07-03,135759.28,64.59208889,135759.275,64.59208889,0.0,0.0,0.0,4.1,14.3,6.7,0.0,0,0
2018-07-04,128580.98,57.00809903,128580.975,57.00809903,0.0,0.0,0.0,10.4,17.1,6.0,0.0,0,0
2018-07-05,125861.6,52.74356752,125861.6,52.74356752,0.0,0.0,0.0,12.7,18.7,2.8,0.4,0,0
2018-07-06,124242.52,52.97184575,124242.52,52.97184575,0.0,0.0,0.0,12.5,15.2,8.3,0.0,0,0
2018-07-07,119717.44,45.21171494,119717.435,45.21171494,0.0,0.0,0.0,9.6,12.9,6.5,1.2,0,0
2018-07-08,114562.22,47.89162306,114562.215,47.89162306,0.0,0.0,0.0,9.3,13.9,6.2,0.8,0,0
2018-07-09,133874.48,80.82555675,133874.475,80.82555675,0.0,0.0,0.0,10.1,13.8,8.1,1.2,0,0
2018-07-10,140342.99,94.62388585,140342.995,94.62388585,0.0,0.0,0.0,9.3,11.5,5.4,0.0,0,0
2018-07-11,143461.13,81.95251914,143461.125,81.95251914,0.0,0.0,0.0,6.6,11.6,6.0,0.0,0,0
2018-07-12,145767.1,111.8205168,145767.1,111.8205168,0.0,0.0,0.0,4.3,11.3,7.5,0.0,0,0
2018-07-13,140542.95,104.6546578,140542.95,104.6546578,0.0,0.0,0.0,5.8,13.9,9.3,0.2,0,0
2018-07-14,124491.53,85.80095082,124491.53,85.80095082,0.0,0.0,0.0,4.4,15.5,10.0,0.0,0,0
2018-07-15,119464.32,67.79090994,119464.315,67.79090994,0.0,0.0,0.0,6.0,13.8,9.8,0.0,0,0
2018-07-16,137446.75,87.63465708,137446.75,87.63465708,0.0,0.0,0.0,7.9,12.6,4.5,0.0,0,0
2018-07-17,131367.09,71.11637388,131367.09,71.11637388,0.0,0.0,0.0,9.1,17.5,9.2,0.0,1,0
2018-07-18,132856.72,72.33715337,132856.72,72.33715337,0.0,0.0,0.0,6.2,15.2,10.3,1.2,1,0
2018-07-19,133778.45,83.93095962,133778.445,83.93095962,0.0,0.0,0.0,8.7,17.6,8.5,0.0,1,0
2018-07-20,135728.41,88.90871173,135728.405,88.90871173,0.0,0.0,0.0,7.2,12.1,7.2,4.4,1,0
2018-07-21,125928.62,91.69945598,125928.62,91.69945598,0.0,0.0,0.0,6.7,14.0,7.2,0.2,1,0
2018-07-22,114186.8,73.13566324,114186.8,73.13566324,0.0,0.0,0.0,8.0,14.8,10.5,0.0,1,0
